tweet_id,label,tweet_text,Unnamed: 3,Unnamed: 4,Unnamed: 5
1.36624924252474e+18,2,pm takes bharatbiotech covaxin big boost for makeinindia researchinindia and developinindia thats like a leader and every one should follow him and opt for covaxin our  indigenous product,,,
1.37229233231432e+18,3,i stuck it to covid after getting my first dose of the moderna vaccine in takoma park so should you my left arm is still sore but each of us has our own part to play in stopping the spread check to see if you�re eligible to get vaccinated � no matter where you�re located,,,
1.37657734335603e+18,3,moscow russia everything is open business as usual ontario canada is reporting  cases of covid  new cases in toronto lockdown closed business church no family no hope mentalhealthmatters canada get out of syria sputnikv  effective,,,
1.38008348601545e+18,2,classic chameleonthis chattisgarh has seen rapid rise in active caseloadafter the thoroughly inept refused to use covaxindespite covaxin having been granted eua approval thereby putting to riskhis state btwwhat is vaccine usage rate in chhattisgarh,,,
1.36846532799937e+18,3,sounds great congrats covaxin,,,
1.34823347670581e+18,3,first vacc  if you�re eligible get the  pfizerbiontech,,,
1.38097859295218e+18,2,are you safe after taking single dose of covid vaccineexpert dr s narayani fortis hospital covidvaccine covid vaccine covid largestvaccinedrive covid unitefightcorona coronavirus pfizer johnsonandjohnson astrazeneca moderna healthforall mumbai nagpur,,,
1.36407695325963e+18,2,urgent  first batch of russia�s sputnik vaccine arrives in mexico sputnikv sputnikurgent,,,
1.37042715880446e+18,3,got my first moderna vaccine shot today wearamask getashot doyourpart allinthistogether,,,
1.37581951434087e+18,2,pickle whiskey bet its good in a bloody mary  in the house pickles pickleposse whiskey covidcommunion covid moderna  old louisville,,,
1.38073713684922e+18,3,moderna crew who�s with me,,,
1.37012199997298e+18,1,astrazeneca vaccine causing blood clot in denmark  the vaccine rollout has been put onhold  please send me the sputnikv vaccine  blessed,,,
1.38018885149959e+18,2,�in just a month amp a half the ambition of granting countries access to covid vaccines is becoming a reality thanks to the outstanding work of our partners in the covax facility� said henrietta fore unicef executive director covaxin,,,
1.38517250518753e+18,2,coronaupdate  according to the state premier germany seeking to buy  million sputnikv doses from russia,,,
1.3848665081957e+18,2,ok we need more clarity on this covaxin vaccine,,,
1.36373789798849e+18,2,selling nitrilegloves  facemasks vaccines sputnikv syringes contact sales or tweet us covid trading business,,,
1.38492039894133e+18,2,glitches vaccination outlook in ontario improving via hamont burlont covid astrazeneca pfizer moderna,,,
1.38017766188075e+18,2,my mother has been eagerly wanting to get vaccinated with this covaxin but lo and behold no covaxin near pune so paraguay is more important than we the people who elected this govt,,,
1.38274480753404e+18,2,a man in uttar pradesh was given first dose of covaxin and second dose of covishield  man is terrified but his doctors are confident that no side effects will be faced by the man vaccine covidvaccine covishield covaxin covid india up vaccination,,,
1.38382936217309e+18,2,embarrassing ontario is reporting  cases of covid  new cases in toronto canada politicizing vaccine doug ford trudeau order sputnikv end lockdown cause business collapse drug addiction violence unemployment health jesus motivation,,,
1.36758392528404e+18,3,round one and done moderna thank you for telling me about turbovax for telling me about this amazing website for ny state residents got my apt yesterday for today linkin bio,,,
1.37729276318459e+18,3,how great is this pfizerbiontech vaccine,,,
1.37965036107867e+18,2,sil is arranging for my covid vaccination in dubai shall get moderna in a couple of days,,,
1.38184411555013e+18,2,dr reddys laboratories gets emergency use authorisation for sputnik v in india emergencyuse authorisation sputnikv india covidvaccine,,,
1.33788437492737e+18,2,us agency authorizes pfizerbiontech covid vaccine first vaccine will be administered in less than  hours says us president pfizer biontech pfizerbiontech trump ugursahin ozlemtureci vaccine,,,
1.36531353733827e+18,2,nstnation the sinovac covid vaccine which is set to arrive tomorrow has yet to be approved by the national pharmaceutical regulatory agency npra read here coronavirus,,,
1.36717419267694e+18,2,ukraine pm commenting on slovakia pm who  replying to journalist�s question �what did svk promised to russia for sputnikv�  ironically said �the region of carpathian ruthenia� it is unfortunate that the slovak pm is spoiling the extremely friendly amp sincere relations,,,
1.37249817299668e+18,2,an expected reduction in the uks covid vaccine supply in april is partly due to a delay in a delivery from india of five million oxfordastrazeneca doses moderna,,,
1.38021917200152e+18,2,for vaccine information please visit covid covidvacccine mybrotherskeeper mask maskwork covid socialdistancing pfizer cedarssinai cdc usa pfizerbiontech pfizervacine,,,
1.37587831147004e+18,2,pfizers version requires a day space period after the first injection while moderna�s version requires a day space period vaccine,,,
1.38251912275225e+18,3,got my nd moderna shot today really folks a sore arm is better than a ventilator any day of the week,,,
1.38493363934398e+18,3,first vaccine shot tomorrow moderna,,,
1.38345086171674e+18,3,got my nd shot  moderna fullyvacinnated dollyparton cinemagems,,,
1.35160130746393e+18,2,that�s my first vaccination done thanks to the and ysbyty gwynedd vaccination nhs ysbytygwynedd covidvaccine pfizer pfizerbiontech,,,
1.37847229191547e+18,2,ocgn ocugen covid vaccines remember nations now have to build stockpiles not just usa covaxin atos vxrt vaxvart atos,,,
1.37178812299287e+18,2,more  cyprus to buy russias sputnikv coronavirus vaccine once approved in eu sputnikupdates,,,
1.36230595331248e+18,3,the has secured  million additional doses of moderna vaccine bringing the total number of doses secured to  billion europeans will have access to safe amp effective vaccines safevaccines vaccineswork,,,
1.3739829735451e+18,3,if youre curious about sideeffects i had almost none with the moderna vaccine even having had covid even after my secondshot the worst thing was that my armpit on the side of the injection is very tender worth it,,,
1.38449337528236e+18,2,my green card beaulieu lausanne moderna justgetthejab,,,
1.36717580146516e+18,3,dose  of the moderna vaccine is done there was pressure but not really pain as it was going in my arm hurts when i move it which was expected but otherwise i feel good so grateful for everyone who made this possible  covidvaccine covid,,,
1.38179428461815e+18,2,i dont understand the concept of vaccinemaitri where the lives of own citizens are being compromised for someones pr this unrealistic policy has made india from aatmanirbhar to dependent on sputnikv and who is accountable for this mismanagement,,,
1.37969721324533e+18,2,where do we get covaxin in mumbai  same which pm took,,,
1.38200281353073e+18,3,nd thing i did was get my st  of moderna so grateful to all the scientists providers amp volunteers making this possible upset today to hear that jampj vax may be paused due to an extremely rare complication amp hoping people w scheduled appts can be prioritized accordingly,,,
1.37319428464035e+18,2,got my first green monkey kidney dose yesterday not dead yet and no signs of turning into a green monkey but the nurse said no alcohol no heavy exercise and no coffee i asked about tea and she said okayif its light vaccinated sinopharm,,,
1.37419057330587e+18,2,according to wapo some people in uae are being invited to receive a third shot of the sinopharm coronavirus vaccine after antibody tests indicated they did not have a sufficient immune response following two doses of the vaccine similar report out of china as well,,,
1.36714697606466e+18,3,bharat biotech announces phase  results of covaxin indias first covid vaccine demonstrates interim clinical efficacy of  covaxin covidvaccine clinicalefficacy phaseresults,,,
1.37698928869344e+18,2,poltitics over people sputnikv,,,
1.37615752021403e+18,2,some of you have no idea how clinical trials work and it shows biochemistthinksyoushouldlearnmorethings vaccinessavelives vaccineswork moderna pfizer astrazenca,,,
1.36282235521987e+18,1,how many have to die daniel thayne simpson a retired accountant who served in the navy during the korean war got his st dose of the moderna covid shot on  the next day simpson  was dead,,,
1.38091102168299e+18,2,got my first covid shot this morning moderna covidvaccine covid,,,
1.37754522446614e+18,2,i just got the first dose of moderna must be the first time someone other than my parents entered my room since the pandemic started they were wonderful but i had a really hard time handling it and communicating expecting to crash hard severeme mecfs,,,
